Date,gross_ret,net_ret,cost,turnover,regime,ann_vol
2023-07-17,0.028493753136328046,0.028493753136328046,0.0,0.0,low,0.10614392536279851
2023-07-18,-0.004715722277641037,-0.004715722277641037,0.0,0.0,low,0.09927954482720289
2023-07-19,-0.022194762808520608,-0.022194762808520608,0.0,0.0,low,0.10114872545051319
2023-07-20,-0.00011721323065971243,-0.00011721323065971243,0.0,0.0,low,0.10435606412649585
2023-07-21,-0.017459719591305427,-0.017459719591305427,0.0,0.0,low,0.10346265317229587
2023-07-24,0.0001702129841276331,0.0001702129841276331,0.0,0.0,low,0.10223472578060776
2023-07-25,0.009017344354540994,0.009017344354540994,0.0,0.0,low,0.09970090235353188
2023-07-26,-0.007356622742407201,-0.007356622742407201,0.0,0.0,low,0.0957278942545047
2023-07-27,0.015753414051541428,0.015753414051541428,0.0,0.0,low,0.09075055740151873
2023-07-28,-0.0023068884238793344,-0.0023068884238793344,0.0,0.0,low,0.09496790025696586
2023-07-31,2.8870752164446246e-05,2.8870752164446246e-05,0.0,0.0,low,0.10137567320313828
2023-08-01,0.008590545883226554,0.008590545883226554,0.0,0.0,low,0.09568806199616084
2023-08-02,-0.007510224836368259,-0.007510224836368259,0.0,0.0,low,0.09789887178525404
2023-08-03,0.007243433238977975,0.007243433238977975,0.0,0.0,low,0.11162849074854002
2023-08-04,-0.003052987161099176,-0.003052987161099176,0.0,0.0,low,0.10302095391014505
2023-08-07,0.0023392840871358112,0.0023392840871358112,0.0,0.0,low,0.10083843596275092
2023-08-08,-0.0037238108899148334,-0.0037238108899148334,0.0,0.0,low,0.10459404071882906
2023-08-09,-0.010061109858709123,-0.010635196779028933,0.0005740869203198094,0.7418946611395607,low,0.10534633752121039
2023-08-10,-0.0065310612487767,-0.0065310612487767,0.0,0.0,low,0.1075113723138442
2023-08-11,-0.006939839882789217,-0.006939839882789217,0.0,0.0,low,0.1044022594329406
2023-08-14,0.017732514966587835,0.017732514966587835,0.0,0.0,low,0.10424528043385226
2023-08-15,0.00796720111786992,0.00796720111786992,0.0,0.0,low,0.10638515692611446
2023-08-16,-0.000324485819990928,-0.000324485819990928,0.0,0.0,low,0.11318635968252092
2023-08-17,-0.005001975947484381,-0.005001975947484381,0.0,0.0,low,0.10957339550590448
2023-08-18,0.0024668295777088988,0.0024668295777088988,0.0,0.0,low,0.109079939459846
2023-08-21,0.016807592233841196,0.016807592233841196,0.0,0.0,low,0.10810177742485119
2023-08-22,-0.008912507555648964,-0.008912507555648964,0.0,0.0,low,0.11109867132507484
2023-08-23,0.017318669430410813,0.017318669430410813,0.0,0.0,low,0.11136447928977562
2023-08-24,0.002861849260098047,0.002861849260098047,0.0,0.0,low,0.11676318250580393
2023-08-25,-0.006315869874733889,-0.006315869874733889,0.0,0.0,low,0.12291391493621924
2023-08-28,0.0029720647938668533,0.0029720647938668533,0.0,0.0,low,0.11825931806435433
2023-08-29,0.0004044967492253559,0.0004044967492253559,0.0,0.0,low,0.11994314771352445
2023-08-30,0.004299262814621057,0.004299262814621057,0.0,0.0,low,0.13295718611099405
2023-08-31,0.0028538883328551395,0.0028538883328551395,0.0,0.0,low,0.12334965183996621
2023-09-01,0.0001862126192543884,0.0001862126192543884,0.0,0.0,low,0.12334894144674559
2023-09-05,0.0016460418734735845,0.0016460418734735845,0.0,0.0,low,0.12280840737641446
2023-09-06,-0.0008021725699442189,-0.0008021725699442189,0.0,0.0,low,0.12000033574796969
2023-09-07,-0.001286986539710565,-0.001286986539710565,0.0,0.0,low,0.11926460994167856
2023-09-08,-0.001852540627265119,-0.0025472060677704704,0.0006946654405053516,0.8816598684097322,low,0.1159375654883157
2023-09-11,-0.011172642713961381,-0.011172642713961381,0.0,0.0,low,0.11544036073176525
2023-09-12,-0.00804097133392064,-0.00804097133392064,0.0,0.0,low,0.11982394926418721
2023-09-13,0.00492895577203017,0.00492895577203017,0.0,0.0,low,0.11877859376244744
2023-09-14,-0.0037912437434243097,-0.0037912437434243097,0.0,0.0,low,0.1097511534500563
2023-09-15,-0.019789455676823806,-0.019789455676823806,0.0,0.0,low,0.10656758927427343
2023-09-18,0.010705434192882952,0.010705434192882952,0.0,0.0,low,0.11275431077549282
