Date,gross_ret,net_ret,cost,turnover,regime,ann_vol
2015-10-15,-0.01061544312980308,-0.013355642352826519,0.0027401992230234396,3.6923259238408948,medium,0.15009891079834323
2015-10-16,-0.00648378316163449,-0.00856574491733738,0.0020819617557028903,2.8812982392580304,medium,0.1588383508533265
2015-10-19,0.0015782739841336251,-3.598409075893658e-05,0.0016142580748925617,2.310436418353637,medium,0.15197080790449644
2015-10-20,0.005114586251352187,0.002794248734050855,0.0023203375173013324,3.207619255274203,medium,0.15078466023569662
2015-10-21,-0.003301708833442955,-0.005739384960684438,0.0024376761272414836,3.362193661915567,low,0.14669058616739494
2015-10-22,-0.008239765259677517,-0.01037646172291436,0.0021366964632368425,2.8859940483008106,medium,0.15032842446955355
2015-10-23,0.0029032023282659814,0.0011069004955770504,0.001796301832688931,2.4329940608811937,medium,0.16120480317841573
2015-10-26,-0.010665800424524755,-0.01294229509905858,0.002276494674533826,3.102675461660286,medium,0.16573172185567941
2015-10-27,0.0033911271523971664,0.0015816798280143415,0.001809447324382825,2.484774720408485,low,0.13310565553474094
2015-10-28,0.0019927329088177464,-0.00031369564148012955,0.002306428550297876,3.13785964540559,low,0.13420830515704046
2015-10-29,0.0022068673182696766,7.019887411274968e-05,0.002136668444156927,3.005259038950185,low,0.12667357861792342
2015-10-30,0.006969926581513629,0.004659775071325806,0.0023101515101878237,3.2662196220562243,low,0.1285915724850508
2015-11-02,0.007081044643570522,0.00500737851807625,0.0020736661254942717,2.9209218132518706,low,0.13166028146604983
2015-11-03,0.010363110008721583,0.007995495029791293,0.00236761497893029,3.3257559477735037,low,0.12433814631371938
2015-11-04,0.02386953268735139,0.021814090206930543,0.002055442480420845,2.73085975625118,low,0.12172663506375464
2015-11-05,-0.004867061433686592,-0.007235168596437262,0.00236810716275067,2.980536876834603,low,0.12181156038118561
2015-11-06,0.016148209060603932,0.014124626119758177,0.002023582940845755,2.5974963310607477,low,0.12165639292371253
2015-11-09,-0.0020655105902414135,-0.004211388587271528,0.0021458779970301147,2.7309184725108495,low,0.1220209962683233
2015-11-10,-0.012094738541042415,-0.014728580869044373,0.0026338423280019584,3.362705796947848,low,0.1305159594741109
2015-11-11,0.002739291308977333,0.0009940233741188842,0.0017452679348584487,2.388762800745065,low,0.12974992013234218
2015-11-12,-0.000332022456370142,-0.002561604317158295,0.002229581860788153,2.9785663505348325,low,0.12691503469061222
2015-11-13,0.011182496518358181,0.009092035619879545,0.0020904608984786363,2.7784749143335077,low,0.12863641185801003
2015-11-16,0.00042658404131315595,-0.0020738897961213327,0.0025004738374344885,3.4196052424407486,low,0.14235844370265266
2015-11-17,0.005062002405946786,0.0030937133796963916,0.0019682890262503945,2.65260134505111,medium,0.15127627748155134
2015-11-18,0.007727388987652176,0.005434983708934679,0.0022924052787174974,3.1103102070076987,low,0.1490417018922488
2015-11-19,0.01306021258771135,0.010710051244748246,0.002350161342963104,3.22416778474614,medium,0.1556101304453051
2015-11-20,0.0069524736391051575,0.004393011270996774,0.002559462368108383,3.5441569655139173,low,0.1426932269571167
2015-11-23,-0.0018498674954672517,-0.004232606124517435,0.0023827386290501836,3.3382316038086164,low,0.13539964963523368
2015-11-24,0.004858087071146712,0.002826218546796637,0.002031868524350075,2.868299456724199,low,0.1359961564597185
2015-11-25,-0.003925423824370258,-0.00616802490800804,0.002242601083637782,3.099427470504796,low,0.1356448451729928
2015-11-27,-0.00013943319302556136,-0.002133353157475003,0.0019939199644494416,2.672738788039475,low,0.1303444542552224
2015-11-30,-0.008423883335340965,-0.010865883866447944,0.002442000531106979,3.373439073260675,low,0.1299881419629623
2015-12-01,0.0054443954831332715,0.0037407699314120123,0.0017036255517212595,2.4248611338780575,low,0.12845001466006362
2015-12-02,-0.0010439195447714254,-0.0030985004844665143,0.002054580939695089,2.9413841537497087,low,0.13387217609061547
2015-12-03,0.0036903540236458816,0.0014582112136778255,0.002232142809968056,3.0984209914076635,low,0.13764695576094282
2015-12-04,0.0066981295813322,0.004387535888427874,0.002310593692904325,3.135590101734218,low,0.14569217818301344
2015-12-07,0.005529219525086932,0.0032737656973273422,0.00225545382775959,3.125566628427204,medium,0.1661639557907749
2015-12-08,0.007954001746135416,0.005747323254299054,0.0022066784918363617,3.0649679799025296,medium,0.16625220264851454
2015-12-09,0.014486135717376034,0.01232179376815684,0.0021643419492191943,3.0324988524857854,medium,0.1628334934165419
2015-12-10,-0.000377501223403749,-0.0029510294159572053,0.002573528192553456,3.6019648336254537,medium,0.16778425973865635
2015-12-11,0.007695472370373411,0.00570389065943913,0.001991581710934281,2.803349606599918,medium,0.16797057390468803
2015-12-14,0.0001274220636284058,-0.0018247272615647065,0.0019521493251931123,2.74212447247112,medium,0.17404409939487311
2015-12-15,0.0015624009068213856,-0.0004758915810129903,0.002038292487834376,2.874218215258167,medium,0.16476240605651185
2015-12-16,0.0031058717480930156,0.0009946637801689744,0.002111207967924041,2.9890945759303706,medium,0.16111170617050347
2015-12-17,-0.004438533768854574,-0.006748734612129079,0.0023102008432745054,3.1683158616097464,medium,0.16985488370775037
2015-12-18,-0.0036785235093469656,-0.005571735127851087,0.0018932116185041213,2.5969484944336156,medium,0.16642869463285814
2015-12-21,-0.0014395583510141178,-0.003120551337444445,0.0016809929864303273,2.3815782280253055,medium,0.18211489469804895
2015-12-22,0.0008219886024683246,-0.001214009155482305,0.0020359977579506297,2.8558127060582197,medium,0.1843099497038002
2015-12-23,0.0002933925217691951,-0.0019026465336851673,0.0021960390554543623,3.024523037004476,medium,0.18573029279028289
2015-12-24,0.00028327691162251186,-0.0018501710829370453,0.0021334479945595572,2.9619788356819083,medium,0.18769684302421477
2015-12-28,0.0005824750227856368,-0.001595917236355695,0.002178392259141332,2.9902736824171163,medium,0.1877240549908579
2015-12-29,0.0010705495429818124,-0.0009676550895327198,0.002038204632514532,2.830702246757443,medium,0.1877509721493574
2015-12-30,-0.002904261954403134,-0.0049531008246846055,0.002048838870281471,2.860411547427593,medium,0.1911317701535818
2015-12-31,-0.004580389813457824,-0.006546266111936457,0.0019658762984786325,2.7826509217765008,medium,0.18654876863834466
2016-01-04,0.01157379130751968,0.009978579715874536,0.0015952115916451441,2.177291113037195,medium,0.18869177772083018
2016-01-05,-0.0060276851246264095,-0.007968780476109558,0.0019410953514831487,2.6339350496701033,medium,0.19460150499407955
2016-01-06,-0.003067444308911897,-0.004810362643767222,0.001742918334855325,2.4229741508693174,medium,0.17548692740172672
2016-01-07,-0.016091468070274607,-0.01802710876700554,0.0019356406967309316,2.698710816527812,medium,0.17826625350188607
2016-01-08,0.005013027281206257,0.0034416973611073234,0.0015713299200989337,2.182966823412837,medium,0.19322541397861226
2016-01-11,-0.005277545314534455,-0.007332222700015756,0.002054677385481301,2.861587758250295,medium,0.19409333032792347
2016-01-12,0.007038534525768181,0.00528331090475013,0.0017552236210180508,2.472226418673959,medium,0.19562235341837175
2016-01-13,0.002932093767134912,0.0005516102062195138,0.002380483560915398,3.272486737154848,medium,0.1913943531421547
2016-01-14,-0.0044891321285876465,-0.006831382562870027,0.00234225043428238,3.2593649571322,medium,0.2032769457189436
2016-01-15,-0.0003428974702679883,-0.002260343638997055,0.001917446168729067,2.6144478985057367,medium,0.2057415726436303
2016-01-19,-0.005290277414325556,-0.007152411371037457,0.0018621339567119006,2.503344522338201,medium,0.20636814688285923
2016-01-20,-0.012324776083891747,-0.014361494182069475,0.002036718098177728,2.7299220424030386,medium,0.2069480733675087
2016-01-21,0.0010728322484220894,-0.0006359838387927674,0.0017088160872148568,2.3826269196802032,medium,0.20043447590495228
2016-01-22,0.0038226912155462736,0.001645066459527732,0.0021776247560185416,2.925084644500235,medium,0.19833404895998508
2016-01-25,0.007726384431028253,0.005520721580002065,0.0022056628510261885,2.9812457964279115,medium,0.2135984066559348
2016-01-26,0.003774436116811627,0.0012389955408884192,0.002535440575923208,3.4279725777836023,medium,0.21147166602700265
2016-01-27,-0.018136825522581917,-0.020286403583812767,0.0021495780612308503,2.867750274792032,medium,0.21697201914070133
2016-01-28,0.028026466393776945,0.026368952446052762,0.0016575139477241843,2.1591961018894335,medium,0.2189178054140079
2016-01-29,0.036778671118274577,0.033947515854176435,0.002831155264098138,3.278788217440259,medium,0.2147442420626093
2016-02-01,-0.003917668042727044,-0.0071421703086539555,0.0032245022659269113,3.697786781114311,medium,0.24153446455961503
2016-02-02,-0.005639493027681701,-0.008184381470590559,0.002544888442908858,3.0586771644968596,medium,0.23984292063851126
2016-02-03,-0.00694413592289231,-0.00881397531747087,0.0018698393945785613,2.3193961859912657,medium,0.242293001528408
2016-02-04,-0.00892637633610523,-0.011030880244208643,0.002104503908103413,2.5510199938327967,medium,0.24142864267685396
2016-02-05,0.013032877439133953,0.010825643784618534,0.0022072336545154183,2.661921837107296,medium,0.23937173000796436
2016-02-08,-0.05142708363392695,-0.05385789445156028,0.0024308108176333246,2.913856501436439,medium,0.2468579213633442
2016-02-09,0.013919706033224028,0.012687061740551649,0.0012326442926723796,1.4632740449536628,high,0.25213342482496737
2016-02-10,-0.01288559805746401,-0.015640839647790172,0.002755241590326163,3.1761932292314845,high,0.25085912174486724
2016-02-11,0.009964604015620184,0.00780503669417538,0.0021595673214448038,2.4918886295375753,medium,0.24750101165550584
2016-02-12,0.030153517820108888,0.027524129322725695,0.002629388497383193,3.0157928838553953,medium,0.23472115284929107
